"","saleprice","gdistance","wdistance","cdistance","bathrooms","bedrooms","sqftbuilding","sqftlot","age"
"1003",117000,14982.30078125,4805.15380859375,896.721984863281,2,4,1580,6164,8
"1004",79500,3892.52807617188,12215.9638671875,953.823974609375,1,3,1059,6368,17
"1005",149000,14529.5576171875,224.578994750977,505.852996826172,2,3,1553,7475,21
"1006",60000,2273.669921875,10596.7646484375,5.8769998550415,1,3,1013,5000,43
"1007",71500,12301.12890625,80.9789962768555,66.6750030517578,1,2,960,8300,55
"1008",131000,5255.51708984375,11160.52734375,158.373992919922,2,4,1393,6860,15
"1009",120000,15597.126953125,4150.42578125,1090.02502441406,2.5,3,1386,5825,4
"1010",94000,12898.95703125,2831.52392578125,1356.25903320312,1,2,1106,5000,71
"1011",110000,5023.03515625,13324.5244140625,1251.44104003906,1.5,3,1482,7125,37
"1012",86000,4488.7822265625,12383.7626953125,1052.87902832031,2,3,1290,4000,14
"1013",176500,11123.357421875,1401.94702148438,2776.03198242188,2.5,3,1787,8400,35
"1014",55000,11642.9833984375,1381.11596679688,2980.27197265625,1,2,1318,5050,85
"1015",179000,2219.876953125,10613.40625,551.588989257812,2.5,3,2171,6000,7
"1016",76000,5968.47705078125,3864.7939453125,453.066986083984,1.5,3,1092,13452,16
"1017",182500,2335.40502929688,19219.8984375,8.32199954986572,2.5,3,1570,4200,1
"1018",163000,5561.1328125,12604.19140625,429.230010986328,2,3,2125,5000,9
"1019",122000,5580.3681640625,6526.0048828125,1119.08203125,2,3,1293,7700,10
"1020",175000,3038.65405273438,12515.2724609375,949.560974121094,2,3,1414,6898,1
"1021",238000,11841.60546875,1595.01696777344,3136.94702148438,2,3,2692,9400,71
"1022",92500,12902.7998046875,4663.22705078125,193.621994018555,2,3,1646,7000,28
"1023",97000,10529.171875,1076.34899902344,2259.26806640625,2,3,1192,5000,6
"1024",225000,1032.87194824219,13427.2548828125,298.195007324219,3,4,2608,6236,5
"1025",179000,215.070007324219,13232.755859375,103.077003479004,2.5,3,2519,7074,6
"1026",97500,9609.67578125,24224.919921875,101.261001586914,1,3,1341,6240,42
"1027",124545,14607.216796875,908.379028320312,2040.10302734375,2.5,4,2128,9295,17
"1028",133500,4922.955078125,10879.0537109375,123.516998291016,2,2,1475,14374,4
"1029",144000,13230.9892578125,5127.51220703125,244.654006958008,2.5,4,1800,6950,1
"1030",150000,11995.7216796875,4878.47998046875,173.800003051758,2.5,3,2226,7078,14
"1031",96000,3249.62890625,9284.10546875,85.3789978027344,1,3,1179,8712,48
"1032",203500,11703.40234375,3420.041015625,1494.22302246094,2.5,4,2473,7608,18
"1033",55000,10105.791015625,548.031982421875,1460.15197753906,1,2,854,6750,39
"1034",136000,13528.29296875,161.436004638672,612.283020019531,2,3,1339,5610,29
"1035",220000,3162.29711914062,12910.580078125,902.56201171875,3,4,2135,6464,8
"1036",228000,3855.90405273438,12704.3076171875,754.981994628906,2.5,4,1945,6858,1
"1037",138000,14139.54296875,3492.63598632812,1431.81799316406,3,4,1984,6070,12
"1038",123000,13604.4580078125,2873.63208007812,1467.06298828125,2,3,1685,6528,18
"1039",152500,12641.1201171875,4370.80078125,818.039978027344,3.5,5,2460,6500,18
"1040",129000,5467.43017578125,7767.22412109375,589.85400390625,2,3,1504,8316,41
"1041",140000,14172.271484375,34.9550018310547,758.2080078125,3,4,2072,10029,18
"1042",226500,2564.5810546875,13501.345703125,216.656005859375,2,4,2051,6067,1
"1043",125000,5783.6162109375,13749.078125,1366.0009765625,2,2,1645,8294,47
"1044",135000,15260.8056640625,960.039978027344,467.196990966797,2,3,1548,7567,25
"1045",123500,3351.05395507812,11250.265625,1561.53503417969,1,3,1073,6710,43
"1046",144000,3895.29296875,11886.9169921875,963.747985839844,2,3,1736,6820,36
"1047",90000,4924.8837890625,6616.10498046875,648.484008789062,1,3,1040,7013,42
"1048",73000,11496.1806640625,1222.17895507812,3408.4189453125,2,3,1526,6500,75
"1049",125000,15857.751953125,3233.17895507812,1773.21899414062,2,3,1515,7280,37
"1050",85000,10885.6181640625,1189.73400878906,911.447021484375,1,3,962,8775,43
"1051",215000,11682.1533203125,8070.7998046875,210.856994628906,3,4,2291,43560,41
"1052",144500,1591.53601074219,13076.7412109375,375.006011962891,2.5,3,1808,4020,6
"1053",87000,4983.373046875,13100.095703125,1690.34997558594,2,4,1455,5359,7
"1054",55000,9345.9765625,795.783996582031,2557.05688476562,1,3,1182,5000,2
"1055",210000,11901.56640625,5168.9130859375,206.244995117188,2.5,4,2510,9484,7
"1056",160000,9197.2734375,14386.08203125,264.765991210938,2,4,1959,7165,25
"1057",131000,4323.408203125,7213.458984375,362.964996337891,2,3,1517,4590,17
"1058",46000,9594.419921875,3512.9130859375,875.866027832031,2,5,1728,18688,65
"1059",87000,9028.228515625,5769.8828125,284.679992675781,2,3,1379,7144,6
"1060",131000,14976.390625,721.820983886719,323.144012451172,2,3,1665,8400,23
"1061",130000,5499.36083984375,5713.40185546875,31.9580001831055,2,3,1482,6665,16
"1062",89500,3675.93603515625,12543.45703125,991,1,2,794,7405,42
"1063",90000,7205.66015625,3859.46899414062,548.340026855469,2,3,1017,5400,1
"1064",145000,15591.576171875,3755.54711914062,1104.07897949219,2,2,1860,12150,41
"1065",177000,6274.31103515625,5317.27099609375,177.339004516602,2.5,3,2230,7396,7
"1066",151000,1373.76599121094,13055.8857421875,240.589004516602,2.5,3,1570,4000,6
"1067",183000,5850.89892578125,5751.66796875,526.97802734375,2,3,1766,8214,5
"1068",189500,2210.28198242188,13417.103515625,191.417999267578,2.5,4,2231,7947,14
"1069",135000,4429.369140625,7114.06298828125,230.781005859375,2,3,1487,6750,15
"1070",145000,4453.25,10812.3232421875,301.303009033203,2,3,1325,6613,3
"1071",109000,3366.26000976562,11188.1376953125,1651.02502441406,1,3,1306,5500,42
"1072",172000,2607.85595703125,12753.5966796875,552.530029296875,2,3,1455,8974,9
"1073",107000,13290.8681640625,4547.7978515625,452.540008544922,2,3,1427,16960,29
"1074",109500,13329.693359375,2931.2490234375,878.130981445312,2,3,1308,6100,25
"1075",118000,12384.5390625,3882.62109375,610.244995117188,2,3,1503,6131,8
"1076",139000,6224.51611328125,5399.6689453125,325.304992675781,2,3,1559,6800,10
"1077",128500,6110.3271484375,13788.9072265625,763.130004882812,1,3,1431,5840,50
"1078",90000,9835.87890625,14811.76171875,507.856994628906,1,2,855,6387,49
"1079",188500,1496.166015625,12932.654296875,362.540008544922,3,4,2235,9953,8
"1080",129500,2580.98193359375,9079.697265625,142.199005126953,2,3,1386,6500,10
"1081",55000,7480.93017578125,2576.94409179688,1400.44396972656,1,2,1073,13580,30
"1082",86000,5423.76220703125,13558.294921875,1908.14794921875,2,3,1006,7934,10
"1083",135500,2242.28491210938,12325.666015625,717.572998046875,2,3,1333,5600,15
"1084",265000,14997.9912109375,1500.87805175781,2698.48388671875,3,4,2513,6600,1
"1085",163000,5603.7509765625,8228.2412109375,361.001007080078,2,4,1847,11686,15
"1086",138000,12529.9072265625,3932.0380859375,783.559997558594,2,3,1518,6713,5
"1087",149000,5215.88916015625,4764.05712890625,619.505004882812,1,3,1470,7140,81
"1088",158000,12028.4267578125,4201.23681640625,979.408020019531,2,4,1832,7053,12
"1089",66500,11500.7392578125,2431.93603515625,1634.06604003906,1,3,950,2924,49
"1090",194000,4585.01416015625,11211.2216796875,501.419006347656,3,5,2144,5922,1
"1091",105000,13624.048828125,4787.6650390625,651.406982421875,2,2,1328,6000,12
"1092",70000,6724.873046875,14462.1640625,316.287994384766,1,2,687,3750,59
"1093",189000,6426.31005859375,12562.994140625,101.51000213623,3,4,2289,6638,6
"1094",78000,14975.1123046875,4845.544921875,1056.89904785156,2,3,1094,5147,13
"1095",155000,10346.869140625,833.846984863281,2196.02197265625,2.5,3,1847,6500,35
"1096",132000,2743.12890625,12035.1220703125,760.390991210938,2,3,1814,7600,56
"1097",114000,8378.607421875,4893.009765625,358.480987548828,2,3,1347,6800,3
"1098",118000,2005.6689453125,12629.720703125,468.97900390625,1,2,924,6160,40
"1099",87000,6482.001953125,7678.8388671875,92.7610015869141,2,3,1158,4038,27
"1100",122000,4785.18896484375,4963.0732421875,720.065979003906,2,3,1316,7728,9
"1101",175000,3964.19897460938,12172.083984375,905.176025390625,2.5,3,2008,5130,3
"1102",57000,11240.39453125,8505.1005859375,653.252990722656,1,1,480,43560,42
"1103",62000,10544.6279296875,384.204986572266,2904.86108398438,1,2,1155,10088,43
"1104",142000,12273.9677734375,2045.41101074219,2809.65502929688,1.5,3,1845,5000,73
"1105",135000,2609.76196289062,11011.7041015625,218.809997558594,2,3,1212,5529,37
"1106",88000,10341.806640625,667.617980957031,2358.7451171875,1,2,978,6380,52
"1107",124000,14809.7373046875,2705.2470703125,2177.35302734375,2,4,1833,6600,24
"1108",161500,4904.26611328125,12097.791015625,203.546997070312,2,4,1312,6300,13
"1109",88000,15448.93359375,4294.8369140625,904.656982421875,1,2,896,5825,6
"1110",208000,5862.998046875,5986.05517578125,1113.77294921875,2,3,2019,10295,2
"1111",133000,5727.7568359375,5960.51806640625,867.0830078125,2,3,1605,6124,13
"1112",1e+05,13983.3818359375,6002.576171875,372.569000244141,2,3,1467,7851,14
"1113",107000,3563.7490234375,11265.4541015625,290.670989990234,2,3,1246,6000,30
"1114",179000,4899.744140625,6722.9541015625,1046.55395507812,2,3,1776,7851,34
"1115",170954,10524.236328125,386.542999267578,2967.43090820312,1,2,700,4160,33
"1116",180000,8550.7138671875,13646.7958984375,109.208000183105,2.5,4,1951,8539,8
"1117",104000,13748.5517578125,50.2029991149902,616.046020507812,2,3,1388,6250,22
"1118",147000,2365.75708007812,13037.22265625,487.531005859375,2,3,1120,5000,12
"1119",173500,13507.4208984375,4628.73095703125,601.627990722656,3,4,2064,6226,1
"1120",120000,5993.17919921875,12594.708984375,33.9090003967285,2,3,1363,6100,16
"1121",123000,6003.05908203125,12556.9697265625,20.7099990844727,2,3,1363,6126,16
"1122",89000,4378.8837890625,11111.3974609375,524.169006347656,1,2,1152,4400,61
"1123",275000,12496.01953125,499.421997070312,343.807006835938,3,4,2350,10163,1
"1124",89000,14023.21484375,1976.06396484375,2266.10107421875,2,4,1681,6955,16
"1125",103500,15243.8291015625,3585.48291015625,2036.11499023438,2,3,1577,10250,20
"1126",69000,14322.6533203125,5612.6748046875,608.629028320312,2,3,1227,6000,18
"1127",109000,10547.771484375,843.598999023438,1458.51000976562,1,3,1014,7000,40
"1128",119000,12749.498046875,3546.56494140625,415.217010498047,2.5,3,2226,6790,18
"1129",117000,5159.3662109375,6432.7001953125,1012.55999755859,2,3,1584,5076,20
"1130",112500,12592.0380859375,4061.376953125,662.911987304688,2,3,1092,6545,24
"1131",102000,14600.0654296875,5135.169921875,1056.61999511719,2,4,1455,5035,8
"1132",108500,13854.4072265625,3853.98291015625,1087.23901367188,2,3,1278,8280,34
"1133",75000,15861.64453125,3269.68310546875,1738.4189453125,2,3,1230,6300,36
"1134",84500,8446.953125,5036.48681640625,400.738006591797,2,3,1069,6405,3
"1135",124500,3722.248046875,12132.1279296875,327.105010986328,2,3,1443,6550,9
"1136",176500,7715.47509765625,4440.9560546875,284.473999023438,3,5,2312,6265,5
"1137",90000,11394.046875,1245.248046875,2561.06591796875,2,4,2472,5000,83
"1138",117000,12071.5615234375,5059.119140625,333.559997558594,2,3,1935,6200,16
"1139",85500,11180.150390625,1588.85498046875,2533.57299804688,2,3,1444,8250,42
"1140",115000,6285.130859375,13910.3505859375,601.887023925781,1.5,3,1639,7080,45
"1141",105000,15154.5986328125,1375.93005371094,2304.22192382812,1,3,1101,5928,40
"1142",175000,5622.81005859375,5636.02978515625,46.9659996032715,2,3,2011,40630,25
"1143",121000,3696.94897460938,7999.5419921875,190.04899597168,2,3,1344,7650,20
"1144",154000,7639.634765625,4896.4091796875,805.737976074219,2,3,1786,8212,8
"1145",117500,6781.22119140625,14496.8193359375,239.113998413086,2,3,1190,5375,5
"1146",135000,10964.310546875,803.85302734375,2970.97412109375,2,3,1226,6026,30
"1147",97500,13824.9931640625,6216.97900390625,325.903015136719,2,3,1158,6883,13
"1148",102000,12985.251953125,3329.47607421875,1235.38403320312,2,3,1465,6500,10
"1149",3e+05,2675.20092773438,12130.2265625,666.669982910156,2.5,4,3091,8831,5
"1150",156000,4524.81982421875,11184.001953125,509.213012695312,2,3,1660,5000,4
"1151",123000,3704.34594726562,7931.56396484375,241.768005371094,2,3,1440,9635,6
"1152",157000,7189.1572265625,4866.4658203125,341.773986816406,3,3,1986,6771,9
"1153",127500,591.469970703125,12174.3759765625,47.0690002441406,2,4,1760,8800,21
"1154",133000,6989.76416015625,6063.3662109375,1017.27197265625,2,3,1430,5858,17
"1155",35000,10068.3046875,4923.78515625,719.340026855469,1,2,832,7738,48
"1156",134000,4054.32202148438,5708.2939453125,397.470001220703,2,3,1453,5263,9
"1157",153000,4347.2568359375,12722.3818359375,936.140014648438,2,3,1415,5640,12
"1158",126500,2625.80493164062,11842.38671875,902.297973632812,2,3,1191,4958,10
"1159",105000,10500.4033203125,14975.45703125,321.764007568359,1,2,864,5000,6
"1160",130000,5292.56201171875,6245.77587890625,630.892028808594,2,3,1494,7020,16
"1161",76000,12734.4189453125,574.453002929688,1876.24694824219,1,2,1366,7735,47
"1162",103000,13633.6337890625,7.00899982452393,1233.85595703125,1,3,975,6105,32
"1163",113000,2171.89208984375,12806.923828125,18.8799991607666,2,4,1404,5739,19
"1164",275000,4040.15600585938,13482.435546875,63.2809982299805,3,4,2606,8979,6
"1165",167545,7701.8671875,4402.93798828125,206.856994628906,2,4,1549,6501,4
"1166",136500,4161.58984375,5580.0341796875,540.518981933594,2,3,1576,6295,8
"1167",122500,15536.8115234375,4207.1748046875,912.367004394531,2,3,1330,5250,1
"1168",146545,12129.9609375,5103.080078125,263.677001953125,2,4,1832,7000,13
"1169",234000,13646.33984375,211.417999267578,691.851989746094,2.5,3,1909,7830,14
"1170",238000,3199.02490234375,12460.716796875,1114.97497558594,3,4,2268,6328,3
"1171",122000,2139.2900390625,12460.970703125,587.067016601562,1,3,1166,5940,41
"1172",109000,14071.08984375,192.410995483398,918.171997070312,1,2,1115,43605,81
"1173",153000,4111.6640625,7522.6337890625,538.268981933594,2,4,1800,11000,15
"1174",160000,4358.36376953125,5498.259765625,360.484008789062,2.5,4,1853,9235,6
"1175",165500,7416.87109375,4549.51708984375,152.201995849609,2.5,3,1484,6200,10
"1176",174500,2795.38403320312,18461.494140625,433.363006591797,3,4,2077,4250,7
"1177",129000,244.003005981445,12799.8720703125,63.4869995117188,2,3,1222,4413,10
"1178",50000,9608.9248046875,2873.36108398438,1308.2900390625,1,2,753,5962,68
"1179",50000,3902.7958984375,11862.4521484375,927.22802734375,1,2,720,6500,62
"1180",110000,12314.2109375,1554.53894042969,2662.99291992188,3,3,2017,7125,15
"1181",150000,6145.869140625,13542.4345703125,850.481018066406,2,3,1671,7800,20
"1182",89000,11297.9892578125,1214.66394042969,2438.09692382812,1.5,3,1666,5000,71
"1183",96000,13133.29296875,2889.24194335938,1474.03503417969,1.5,3,1260,6720,41
"1184",242000,13596.34765625,2633.47290039062,545.580993652344,3,3,2368,9600,7
"1185",84000,7704.60009765625,2985.35693359375,304.75,2,2,892,5000,1
"1186",108000,4381.701171875,12757.3564453125,933.143981933594,2,2,967,3836,10
"1187",148500,13986.4150390625,5921.93505859375,269.690002441406,3,4,2217,5280,8
"1188",128000,5136.7509765625,4650.0087890625,625.991027832031,2,3,1524,5376,7
"1189",129500,13757.50390625,3112.32788085938,1949.7900390625,2,3,1357,10800,47
"1190",254500,1377.51403808594,13585.376953125,103.011001586914,3,3,2143,87555,19
"1191",177500,3591.0458984375,13416.349609375,248.985992431641,2,3,1718,5682,1
"1192",114500,4365.4599609375,7229.22119140625,631.439025878906,2,3,1335,7702,16
"1193",157000,6395.5810546875,368.531005859375,73.6699981689453,2.5,4,2080,5603,4
"1194",61000,9996.84765625,388.286010742188,1539.11206054688,1,2,780,4000,36
"1195",132000,14074.8818359375,4957.09619140625,968.452026367188,2.5,4,1800,5000,4
"1196",107000,15321.197265625,4435.83984375,570.56298828125,2,3,1533,6838,8
"1197",100500,5032.06689453125,13333.404296875,1250.74401855469,1,3,873,5104,35
"1198",143000,4582.72314453125,5143.01416015625,652.888000488281,2,3,1431,6290,2
"1199",58500,4618.9951171875,12770.974609375,1770.23400878906,1,3,946,10400,42
"1200",80000,2089.28393554688,12383.791015625,1019.5,2,3,1819,6000,33
"1201",211000,7698.4228515625,5192.8837890625,595.231994628906,2.5,4,2263,8861,4
"1202",104000,11884.091796875,4835.53076171875,69.4020004272461,2,3,1698,8441,18
"1203",112000,5482.43505859375,12974.8935546875,362.911010742188,1,2,1332,5000,75
"1204",83000,11958.8232421875,33.0340003967285,33.0340003967285,1,2,1260,6050,43
"1205",84000,8121.876953125,5075.10693359375,625.633972167969,2,3,1069,5620,6
"1206",131000,6327.84912109375,4295.56982421875,279.265991210938,2,3,1769,6000,1
"1207",164000,2233.43188476562,12334.1669921875,714.150024414062,2.5,4,1567,5965,17
"1208",136000,5446.9208984375,6100.72509765625,628.547973632812,2,3,1494,6500,14
"1209",145000,4279.60595703125,7320.421875,583.859985351562,2,3,1871,7500,19
"1210",132500,5309.60498046875,6229.666015625,649.658996582031,2,3,1494,7742,18
"1211",85000,5441.18505859375,13173.044921875,756.4580078125,1,2,804,6400,46
"1212",138000,12412.7333984375,3974.43798828125,775.143005371094,3,4,1984,6494,10
"1213",179000,7313.10986328125,5929.791015625,695.715026855469,3,4,2314,7489,6
"1214",183000,4852.6318359375,10926.1533203125,193.434005737305,2.5,4,2428,5061,4
"1215",224500,11496.7509765625,2792.55395507812,1722.90197753906,2,3,2252,7800,14
"1216",159000,5852.06884765625,14267.92578125,153.985000610352,2.5,4,2240,9675,18
"1217",253000,4891.494140625,9135.1591796875,30.2070007324219,2,3,1655,56628,12
"1218",78000,1547.36096191406,12059.6123046875,20.2880001068115,2,3,1146,5719,15
"1219",167000,2833.54296875,12540.1064453125,717.416015625,2,3,1789,7325,13
"1220",97500,11138.568359375,1674.81298828125,2096.53100585938,2,2,1314,11360,45
"1221",173045,2541.61499023438,10732.966796875,347.260986328125,2,3,1515,6825,6
"1222",127000,12909.759765625,2929.89501953125,1033.38903808594,3,4,1836,7475,30
